pm_note_count,pm_length_seconds,pm_pitch_range_min_note,pm_pitch_range_max_note,muspy_n_pitches_used,muspy_n_pitch_classes_used,theory_conjuction_melody_motion,pm_average_pitch_hz,muspy_pitch_entropy,muspy_pitch_class_entropy,pm_interval_range_min,pm_interval_range_max,pm_groove,pm_average_polyphony,pm_max_polyphony,pm_note_density,metadata_index
128.0,22.4779299375,52.0,60.0,6.0,6.0,2.677165354330709,219.79262672021616,2.343435699747857,2.3434356997478574,-5.0,8.0,0.0039148061723729,0.8636363636363636,2.0,5.694474551522523,3243
64.0,12.0,60.0,71.0,6.0,6.0,4.904761904761905,357.2016516372268,2.5,2.5,-4.0,11.0,0.0,1.4583333333333333,2.0,5.333333333333333,3244
30.0,15.36,71.0,81.0,7.0,7.0,2.034482758620689,689.1653251279656,2.6438800818774943,2.643880081877495,-7.0,9.0,0.3270798264061161,0.7,1.0,1.953125,3245
24.0,21.31251065625,48.0,60.0,8.0,7.0,2.608695652173913,178.78175746635634,2.721251836004466,2.606464856747655,-4.0,4.0,0.306753928572782,0.7380952380952381,1.0,1.126099143695296,3246
17.0,16.0,52.0,69.0,10.0,7.0,6.5625,298.4074993706158,3.1307179879273743,2.374556048381884,-17.0,7.0,1.4086784586980805,2.125,4.0,1.0625,3247
16.0,17.65001029583333,43.0,53.0,7.0,7.0,4.133333333333334,136.6331336628075,2.7334585933443494,2.73345859334435,-7.0,6.0,0.0061205409770911,1.0,1.0,0.9065150519360972,3248
32.0,29.04807934375,53.0,77.0,11.0,7.0,9.35483870967742,448.8107306890417,3.292837797403416,2.6193497041442484,-21.0,16.0,1.4385315567475163,3.327586206896552,4.0,1.1016218876751704,3249
80.0,7.68,48.0,69.0,11.0,7.0,6.1645569620253164,314.61081434651294,3.0888452815760616,2.660968174423019,-19.0,12.0,0.1171886674753574,2.2,4.0,10.416666666666668,3250
106.0,21.4038479375,38.0,68.0,19.0,10.0,8.533333333333333,241.1832391073129,3.530930268236633,2.9295421465829965,-25.0,20.0,0.237214044152986,1.2142857142857142,4.0,4.952380539682574,3251
50.0,29.538464,59.0,69.0,7.0,7.0,4.959183673469388,334.04013929889845,2.747418114264353,2.747418114264353,-9.0,5.0,0.9267221275564204,3.135593220338983,5.0,1.6927081922743172,3252
64.0,23.90625,69.0,96.0,17.0,7.0,11.825396825396826,1058.157259723307,3.70403038497242,2.567235267751115,-17.0,12.0,0.5180281600484423,1.574468085106383,2.0,2.677124183006536,3253
29.0,14.769232,41.0,64.0,12.0,7.0,8.321428571428571,177.42511040262136,3.4695443569727304,2.7069278776239933,-21.0,19.0,0.3562118338322451,1.4137931034482758,2.0,1.963541503038208,3254
10.0,21.333328,71.0,81.0,6.0,6.0,,698.9407257324663,2.3709505944546687,2.3709505944546687,-8.0,5.0,0.95298402833218,1.0,1.0,0.4687501171875293,3255
8.0,16.0,50.0,60.0,6.0,6.0,,199.95515906459204,2.5,2.5,-7.0,5.0,0.0,1.0,1.0,0.5,3256
6.0,9.0,53.0,64.0,5.0,5.0,,240.5817535369073,2.2516291673878226,2.251629167387823,-11.0,9.0,1.469693845669907,2.0,2.0,0.6666666666666666,3257
14.0,21.333344,57.0,65.0,7.0,7.0,5.615384615384615,260.5701816398483,2.260820318171659,2.2608203181716595,-8.0,8.0,0.7135212149850714,1.0476190476190477,2.0,0.656249671875164,3258
24.0,21.75,76.0,93.0,9.0,6.0,2.608695652173913,1070.7820770455048,2.9549868557726664,2.506866543182522,-4.0,7.0,0.6178465865705354,0.6744186046511628,1.0,1.103448275862069,3259
7.0,16.0,67.0,88.0,6.0,4.0,,811.2643135033869,2.521640636343318,1.8423709931771084,-17.0,12.0,1.247219128924647,0.8125,1.0,0.4375,3260
94.0,25.5,65.0,91.0,19.0,9.0,10.870967741935484,906.0112732833844,3.914532071412384,2.8271620469879046,-21.0,12.0,0.3111420564115611,1.431372549019608,4.0,3.686274509803922,3261
40.0,14.3076935,48.0,74.0,14.0,7.0,7.205128205128205,356.36876624004964,3.5715277841122752,2.7624831837637345,-21.0,15.0,0.3472710224834547,2.25,4.0,2.795698691756292,3262
8.0,21.333328,67.0,76.0,5.0,5.0,,558.5135058009038,2.1556390622295662,2.1556390622295662,-5.0,5.0,0.7126964669256372,1.0,1.0,0.3750000937500234,3263
20.0,12.0,29.0,64.0,11.0,7.0,9.578947368421051,195.20792826458893,3.321928094887362,2.6659573209491745,-33.0,14.0,1.031456555113479,4.666666666666667,6.0,1.6666666666666667,3264
8.0,21.2499946875,59.0,65.0,5.0,5.0,,289.9103181291841,2.25,2.25,-5.0,5.0,0.7126964669256374,1.0,1.0,0.3764706823529647,3265
22.0,21.333328,41.0,67.0,13.0,7.0,8.19047619047619,219.94639049678537,3.5726236638951634,2.5903672786934906,-17.0,12.0,0.515811833246118,2.1666666666666665,4.0,1.0312502578125646,3266
16.0,15.36,59.0,84.0,16.0,7.0,1.6666666666666667,560.8449055147322,4.0,2.7806390622295662,1.0,2.0,0.0054772255750515,0.0333333333333333,1.0,1.0416666666666667,3267
32.0,16.0,56.0,81.0,15.0,8.0,9.258064516129032,471.1516689786556,3.733458593344349,2.776210641914682,-25.0,12.0,0.8362246062461755,4.0,4.0,2.0,3268
8.0,9.0,41.0,60.0,8.0,4.0,,159.79451231399537,3.0,2.0,-19.0,12.0,1.1464786370910371,2.0,2.0,0.8888888888888888,3269
36.0,14.192308875,48.0,72.0,12.0,7.0,7.942857142857143,352.596899738656,3.3707333366321186,2.6259303090680373,-24.0,19.0,0.4568046466566447,2.0,4.0,2.5365851544715623,3270
7.0,12.0,48.0,60.0,6.0,5.0,,207.1416903266195,2.521640636343318,2.235926350629033,-9.0,4.0,1.5,1.75,2.0,0.5833333333333334,3271
27.0,16.0,76.0,92.0,9.0,8.0,2.923076923076923,971.5575871050868,2.9999216508577597,2.8201159852180058,-5.0,8.0,0.2664693550105965,1.3125,2.0,1.6875,3272
16.0,21.166661375,36.0,71.0,14.0,7.0,12.6,229.4421864191615,3.75,2.6556390622295662,-30.0,15.0,2.1333328,3.9047619047619047,4.0,0.7559057007874488,3273
16.0,22.49998875,57.0,69.0,9.0,8.0,6.866666666666666,273.14690137667225,2.5,2.216917186688699,-12.0,12.0,1.4086232530617404,1.9545454545454544,2.0,0.7111114666668444,3274
60.0,15.36,31.0,77.0,25.0,7.0,13.305084745762713,264.138766526334,4.439572261986723,2.690133592422858,-46.0,19.0,0.532865829764756,5.066666666666666,6.0,3.90625,3275
14.0,21.333328,65.0,74.0,5.0,5.0,1.7692307692307692,494.7097127349626,2.217021885879718,2.217021885879718,-4.0,7.0,0.6841877296774522,1.0,1.0,0.6562501640625411,3276
9.0,21.333328,48.0,59.0,7.0,7.0,,178.53588111578344,2.725480556997868,2.725480556997868,-5.0,7.0,1.2018501246920568,1.0714285714285714,2.0,0.4218751054687764,3277
12.0,14.56730890625,71.0,88.0,6.0,4.0,5.909090909090909,1034.665512893718,2.3553885422075336,1.9182958340544891,-13.0,12.0,1.4226345405720582,0.6896551724137931,2.0,0.8237623075907647,3278
17.0,16.0,71.0,84.0,9.0,8.0,3.8125,736.4942995269397,3.0130709291038453,2.8954238702803154,-8.0,8.0,0.375,1.0625,2.0,1.0625,3279
8.0,25.6,38.0,45.0,5.0,5.0,,88.51875037574715,2.1556390622295662,2.1556390622295662,-7.0,5.0,1.2103831605778605e-15,1.0,1.0,0.3125,3280
96.0,21.2083439375,46.0,57.0,8.0,8.0,4.126315789473685,198.74954122790905,1.834962500721156,1.834962500721156,-11.0,11.0,0.0123198060767316,0.3333333333333333,1.0,4.526520330060071,3281
66.0,17.49033278333333,40.0,72.0,21.0,11.0,11.538461538461538,289.62591659114776,3.9393078016380367,3.059282588591709,-29.0,26.0,0.3091628950254903,0.2352941176470588,3.0,3.773513106788448,3282
30.0,15.36,71.0,81.0,7.0,7.0,2.034482758620689,689.1653251279656,2.6438800818774943,2.643880081877495,-7.0,9.0,0.3270798264061161,0.7,1.0,1.953125,3283
384.0,23.7890625,57.0,77.0,12.0,6.0,9.24804177545692,414.2913865612225,3.5,2.5,-20.0,12.0,0.1081540335386225,2.723404255319149,4.0,16.141871921182265,3284
58.0,24.0,40.0,69.0,19.0,9.0,9.68421052631579,236.1386927829327,3.9262723741395074,2.9473068174491064,-21.0,18.0,0.3230385212816287,1.8541666666666667,5.0,2.4166666666666665,3285
72.0,16.0,64.0,92.0,14.0,7.0,6.549295774647887,1050.3706004340945,3.363826390090816,2.710609804154395,-28.0,17.0,0.0790490997205762,2.0,3.0,4.5,3286
33.0,16.0,52.0,83.0,12.0,7.0,11.0,481.4312618543116,3.3542596493336854,2.521412877959018,-28.0,12.0,0.8267972847076845,4.125,5.0,2.0625,3287
57.0,22.069232608333333,38.0,76.0,26.0,9.0,14.553571428571429,280.48449548795026,4.482123023643847,3.059455405971456,-31.0,34.0,0.5594718799968535,4.090909090909091,7.0,2.582781241721872,3288
33.0,16.0,57.0,84.0,13.0,7.0,10.53125,516.4880710752062,3.414865709939746,2.5492821063997453,-24.0,12.0,0.7368641326594747,3.75,4.0,2.0625,3289
64.0,24.0346173875,64.0,91.0,14.0,6.0,12.047619047619047,850.7604056355699,3.526503710565654,2.4126878900165245,-21.0,24.0,0.39972092914387,2.0416666666666665,4.0,2.6628258302661947,3290
3.0,4.0,33.0,57.0,3.0,1.0,,128.33333333333334,1.584962500721156,-0.0,-24.0,12.0,1.0,1.5,2.0,0.75,3291
28.0,21.333344,69.0,94.0,12.0,6.0,11.77777777777778,1056.3698903872962,3.467720100474499,2.467720100474499,-19.0,12.0,0.858762408329953,2.071428571428572,4.0,1.312499343750328,3292
89.0,23.6484375,40.0,72.0,22.0,9.0,7.329545454545454,254.62543569054264,3.939444841202142,2.8201560460791897,-27.0,19.0,0.2723873794750265,2.404255319148936,5.0,3.7634621737694087,3293
78.0,29.538464,67.0,91.0,13.0,6.0,11.376623376623376,792.2033747548312,3.610946769534091,2.540308628452976,-21.0,12.0,0.5862800228111498,2.135593220338983,4.0,2.640624779947935,3294
50.0,30.461541,69.0,96.0,17.0,7.0,12.0,968.0276924675476,3.850044500340505,2.6472103113389798,-24.0,12.0,0.7250386950555346,1.3,2.0,1.641414004629641,3295
64.0,16.0,59.0,72.0,7.0,6.0,6.190476190476191,366.0221664196239,2.6022170014624826,2.3522170014624826,-9.0,9.0,0.0,1.0,1.0,4.0,3296
13.0,21.333328,62.0,71.0,5.0,5.0,3.9166666666666665,380.7378979956762,2.2577560641285177,2.2577560641285177,-5.0,9.0,0.5773501248520586,1.0,1.0,0.6093751523437881,3297
8.0,16.0,69.0,76.0,5.0,5.0,,555.5233790543194,2.25,2.25,-7.0,3.0,0.989743318610787,0.8125,2.0,0.5,3298
17.0,14.0,40.0,71.0,13.0,7.0,10.6875,264.40007988801705,3.616874605956222,2.581013401577586,-31.0,12.0,1.5612494995995996,2.4285714285714284,5.0,1.2142857142857142,3299
192.0,21.2083439375,64.0,89.0,19.0,9.0,11.272251308900524,783.6557260934209,3.747742343492448,2.70459953672082,-17.0,19.0,0.111392006114015,0.9761904761904762,2.0,9.05304066012014,3300
33.0,16.0,28.0,81.0,13.0,8.0,9.5,567.5344315478491,3.3889641047193417,2.672737679767835,-22.0,29.0,0.8267972847076845,4.125,5.0,2.0625,3301
13.0,9.0,53.0,76.0,11.0,6.0,8.333333333333334,366.2385509164061,3.3927474104487847,2.507380102423636,-23.0,12.0,0.9354143466934852,3.9444444444444446,5.0,1.4444444444444444,3302
30.0,15.36,55.0,81.0,16.0,7.0,12.172413793103448,458.6519372558724,3.872905595320056,2.7395722619867224,-20.0,12.0,0.5563940297038878,2.0,2.0,1.953125,3303
11.0,16.0,69.0,81.0,7.0,6.0,,660.2181103345655,2.6635327548042547,2.481714572986073,-5.0,8.0,0.6244997998398398,1.09375,2.0,0.6875,3304
29.0,32.0,64.0,79.0,13.0,10.0,3.821428571428572,518.8784999910006,3.483005030268013,3.1121468405382378,-9.0,12.0,0.5126353106592383,1.0625,2.0,0.90625,3305
10.0,11.71875,79.0,91.0,7.0,6.0,,1109.9792103991836,2.6464393446710157,2.446439344671015,-12.0,3.0,0.5943094038753907,0.7391304347826086,1.0,0.8533333333333334,3306
28.0,11.625,70.0,91.0,14.0,7.0,11.88888888888889,945.7976269946888,3.610577243331642,2.610577243331642,-17.0,12.0,0.6079463507844247,0.9565217391304348,2.0,2.4086021505376345,3307
256.0,23.9296875,46.0,71.0,19.0,9.0,10.192156862745096,307.2066240564313,3.4086842719710013,2.3788582093795965,-14.0,23.0,0.0938640993963777,1.6595744680851063,2.0,10.698008488410055,3308
65.0,17.641139322916665,43.0,67.0,15.0,8.0,8.265625,235.23082286251773,3.692491899240392,2.9736255609243627,-16.0,19.0,0.3166563719308937,1.2857142857142858,4.0,3.684569279239349,3309
52.0,32.0,40.0,64.0,18.0,10.0,7.803921568627451,201.4748982713199,3.7577560641285177,2.945110153528716,-22.0,19.0,0.4270776190294849,2.734375,5.0,1.625,3310
4.0,14.0,43.0,45.0,3.0,3.0,,102.45597309646524,1.5,1.5,-2.0,1.0,0.0,0.5714285714285714,1.0,0.2857142857142857,3311
5.0,14.0,55.0,64.0,3.0,3.0,,251.78057971949232,1.521928094887362,1.521928094887362,-9.0,8.0,1.7320508075688772,0.7142857142857143,2.0,0.3571428571428571,3312
64.0,17.569365087499996,43.0,69.0,15.0,8.0,10.26984126984127,283.8734643036055,3.692084423395086,2.959792910937005,-22.0,19.0,0.317702741230667,0.4,3.0,3.642704200252166,3313
33.0,16.0,50.0,72.0,13.0,7.0,7.0625,331.86797904801625,3.40079318125156,2.559843183539041,-19.0,7.0,0.8267972847076845,4.125,5.0,2.0625,3314
32.0,14.769232,59.0,81.0,14.0,7.0,12.064516129032258,480.800196159332,3.608458593344349,2.60845859334435,-20.0,12.0,0.6089676339597322,2.0,2.0,2.166666486111126,3315
18.0,11.25,77.0,95.0,11.0,8.0,3.176470588235294,1203.3733152956722,3.197159723424149,2.863826390090816,-6.0,7.0,0.3343624433741678,0.9545454545454546,1.0,1.6,3316
8.0,16.0,64.0,76.0,6.0,5.0,,453.8686696360933,2.5,2.1556390622295662,-5.0,8.0,0.989743318610787,0.5,1.0,0.5,3317
32.0,15.984375,50.0,72.0,12.0,8.0,9.225806451612904,363.3547841028805,3.292837797403416,2.690120407472074,-22.0,15.0,0.8352953606106022,4.0,4.0,2.0019550342130987,3318
8.0,14.0,52.0,64.0,5.0,4.0,,217.601360021288,2.1556390622295662,1.811278124459133,-11.0,7.0,1.9794866372215736,1.1428571428571428,2.0,0.5714285714285714,3319
18.0,13.984375,50.0,72.0,10.0,5.0,12.294117647058824,320.03556305729995,2.8799649487271117,1.879964948727111,-19.0,12.0,0.858746132755983,1.851851851851852,2.0,1.2871508379888268,3320
20.0,21.333344,45.0,59.0,7.0,7.0,4.631578947368421,164.7373607575807,2.684183719779189,2.6841837197791887,-7.0,7.0,0.507134262530209,0.8809523809523809,2.0,0.9374995312502344,3321
58.0,28.7884639375,48.0,71.0,13.0,7.0,7.736842105263157,295.2514010649587,3.4521587320176703,2.722935187158705,-16.0,19.0,0.6720160534506101,2.649122807017544,4.0,2.0146958908929107,3322
10.0,14.0,52.0,67.0,4.0,2.0,,256.5758495449843,1.721928094887362,0.7219280948873623,-15.0,12.0,2.6666666666666665,1.4285714285714286,4.0,0.7142857142857143,3323
16.0,14.74038584375,41.0,81.0,15.0,7.0,16.6,402.7184044643613,3.875,2.6556390622295662,-36.0,36.0,1.4673519211929746,4.0,4.0,1.085453268971523,3324
12.0,21.333328,67.0,74.0,5.0,5.0,2.272727272727273,494.838150268612,2.2295739585136225,2.2295739585136225,-5.0,3.0,0.7713890229925661,0.9761904761904762,1.0,0.5625001406250352,3325
98.0,23.771155827083334,67.0,95.0,19.0,8.0,11.948453608247425,953.5260491381888,3.8731351631532793,2.729851040908724,-21.0,12.0,0.287053450280905,1.3617021276595744,2.0,4.122643455491764,3326
109.0,17.51613925,43.0,69.0,15.0,8.0,8.046296296296296,306.04247312934694,3.534272085210168,2.9323471078559407,-22.0,24.0,0.1904282887797286,0.3714285714285714,3.0,6.222832465778668,3327
11.0,16.0,57.0,71.0,8.0,6.0,,314.3851425828366,2.8453509366224368,2.3685225277282065,-9.0,12.0,1.2806248474865698,1.375,2.0,0.6875,3328
14.0,11.25,67.0,86.0,8.0,4.0,11.461538461538462,720.4073730502126,2.950212064914747,1.9502120649147463,-19.0,12.0,0.4249074323246753,0.6363636363636364,2.0,1.2444444444444445,3329
24.0,16.0,60.0,86.0,12.0,6.0,12.217391304347826,616.9342479484557,3.396240625180289,2.396240625180289,-17.0,12.0,0.7580693814853345,2.0,2.0,1.5,3330
24.0,16.0,50.0,81.0,13.0,7.0,12.826086956521738,390.2019502823409,3.584962500721156,2.642079563925711,-28.0,24.0,0.9202613255876838,3.0,4.0,1.5,3331
208.0,21.1250105625,50.0,72.0,18.0,9.0,9.483091787439614,335.86484662580347,3.388775241427976,2.3887752414279766,-17.0,19.0,0.1339558437449442,0.3809523809523809,2.0,9.846148923079385,3332
7.0,16.0,67.0,88.0,6.0,4.0,,811.2643135033869,2.521640636343318,1.8423709931771084,-17.0,12.0,1.247219128924647,0.84375,2.0,0.4375,3333
17.0,21.31251065625,45.0,60.0,12.0,9.0,4.5625,182.05684701949647,3.4548223999466057,2.9842341646524884,-9.0,9.0,0.6096645880195731,1.0476190476190477,2.0,0.7976535601175014,3334
72.0,18.56372050625,57.0,89.0,31.0,12.0,10.52112676056338,624.7041587548282,4.538205857328555,3.2584598927441624,-24.0,12.0,0.3186126387104788,1.9189189189189189,3.0,3.878532860681628,3335
64.0,23.6953125,67.0,96.0,16.0,6.0,11.825396825396826,1018.2668796038364,3.868443118360757,2.5537289082033148,-21.0,12.0,0.4649720202246977,1.9574468085106385,2.0,2.7009561490273657,3336
128.0,22.49998875,46.0,59.0,10.0,9.0,4.559055118110236,204.8044160376211,2.438510334562407,2.3788582093795965,-11.0,11.0,0.004794638782106,0.8636363636363636,2.0,5.688891733334756,3337
20.0,13.846155,41.0,72.0,16.0,7.0,13.526315789473683,259.9673218601473,3.921928094887363,2.690468570732828,-28.0,24.0,0.6484944811922209,1.3333333333333333,3.0,1.444444324074084,3338
192.0,21.2083439375,64.0,89.0,17.0,8.0,11.848167539267015,701.5411877557584,3.3071466215053302,2.279540423456781,-20.0,12.0,0.111310376129035,0.2619047619047619,2.0,9.05304066012014,3339
34.0,14.56730890625,67.0,88.0,12.0,6.0,11.93939393939394,795.547827102272,3.41896119556797,2.41896119556797,-16.0,12.0,0.5373251556106183,1.4482758620689655,2.0,2.3339932048405,3340
29.0,16.0,56.0,86.0,14.0,8.0,12.0,547.3147585449625,3.5610968408366475,2.54510865672536,-29.0,22.0,0.8660254037844386,3.625,4.0,1.8125,3341
37.0,12.923078,67.0,88.0,13.0,7.0,11.22222222222222,788.3776170337007,3.568127529055962,2.603005746770916,-19.0,12.0,0.4298219490041391,1.56,2.0,2.8630949995039883,3342
12.0,16.0,50.0,74.0,9.0,7.0,16.727272727272727,338.1980495511458,3.0220552088742005,2.450825794518088,-22.0,19.0,1.54277843167974,1.5,2.0,0.75,3343
76.0,29.538464,69.0,93.0,13.0,6.0,12.0,992.6372321460182,3.532889848429034,2.4901909997732905,-17.0,12.0,0.4985185568053527,2.0,2.0,2.5729164522569623,3344
3.0,22.09230953333333,52.0,57.0,3.0,3.0,,186.47596472431232,1.584962500721156,1.584962500721156,-1.0,5.0,0.0,0.2045454545454545,1.0,0.1357938605501402,3345
28.0,21.31251065625,64.0,89.0,16.0,7.0,11.407407407407408,729.6601286323747,3.807354922057604,2.664497779200461,-15.0,12.0,0.7567367519050242,2.0476190476190474,4.0,1.3137823343111787,3346
26.0,11.2734375,49.0,76.0,16.0,9.0,8.2,381.0005721295843,3.8441065448145375,2.968918563962097,-25.0,10.0,0.3983547708230692,3.8181818181818175,6.0,2.3063063063063063,3347
28.0,16.0,74.0,100.0,13.0,6.0,12.185185185185183,1392.4667861021724,3.556656707462823,2.4137995646056805,-19.0,12.0,0.5689737591013784,2.5625,4.0,1.75,3348
65.0,11.9765625,60.0,76.0,8.0,6.0,4.078125,411.6263743739903,2.729985590354567,2.3972219267287858,-5.0,12.0,0.0232536736324036,1.0,1.0,5.4272667971298105,3349
224.0,21.250010625,59.0,67.0,6.0,6.0,3.9551569506726456,298.9761797137893,2.452819531114783,2.452819531114783,-6.0,5.0,0.1035299564948512,0.0714285714285714,2.0,10.541171200002635,3350
28.0,20.99999475,60.0,84.0,10.0,6.0,6.7407407407407405,763.5916290400098,2.823466528427794,2.293764193214612,-19.0,16.0,0.7586314891439179,1.902439024390244,3.0,1.33333366666675,3351
12.0,14.0,38.0,57.0,10.0,5.0,11.636363636363637,141.41174339835757,3.2516291673878226,2.2516291673878226,-17.0,12.0,1.3111095547141778,1.7142857142857142,2.0,0.8571428571428571,3352
224.0,21.27084396875,62.0,84.0,18.0,9.0,10.955156950672643,646.9915091717521,3.8455396120447047,2.8455396120447047,-22.0,20.0,0.103998882851611,0.0952380952380952,2.0,10.530846840355228,3353
2.0,23.25,60.0,62.0,2.0,2.0,,277.6451666090031,1.0,1.0,-2.0,-2.0,0.0,0.1521739130434782,1.0,0.086021505376344,3354
12.0,21.333328,64.0,74.0,6.0,6.0,5.363636363636363,479.1129343671544,2.355388542207534,2.355388542207534,-8.0,10.0,0.7713890229925657,1.0,1.0,0.5625001406250352,3355
24.0,21.29166134375,36.0,69.0,12.0,7.0,18.39130434782609,238.5080774840384,3.3553885422075336,2.4397981900809884,-31.0,19.0,0.3030401622336932,1.9285714285714288,3.0,1.1272018473581915,3356
5.0,24.0,69.0,81.0,4.0,3.0,,640.6491971578478,1.9219280948873625,1.3709505944546687,-7.0,12.0,0.9742785792574936,0.3541666666666667,2.0,0.2083333333333333,3357
8.0,21.12499471875,48.0,60.0,7.0,6.0,,186.336757758036,2.75,2.5,-5.0,5.0,1.2848318276712047,1.0238095238095235,2.0,0.3786983195266509,3358
26.0,16.0,72.0,96.0,13.0,6.0,12.04,1240.469676118541,3.478345967725041,2.353533948577482,-21.0,12.0,0.6681317235396026,2.0,2.0,1.625,3359
20.0,15.9375,59.0,83.0,13.0,6.0,11.63157894736842,521.5638535135615,3.621928094887363,2.5219280948873624,-16.0,12.0,0.8939625132348962,1.870967741935484,2.0,1.2549019607843137,3360
10.0,10.64583865625,52.0,60.0,5.0,5.0,,201.45730461934787,2.246439344671016,2.246439344671016,-8.0,5.0,0.2784714955657258,0.8095238095238095,2.0,0.9393341682976908,3361
10.0,15.5,84.0,88.0,3.0,3.0,,1206.568171968923,1.521928094887362,1.521928094887362,-2.0,4.0,0.7071067811865476,0.967741935483871,1.0,0.6451612903225806,3362
87.0,28.7884639375,43.0,67.0,12.0,7.0,5.8023255813953485,246.6209481185779,3.2334317492443545,2.7073597952003,-19.0,19.0,0.3938972699641438,2.210526315789474,3.0,3.0220438363393662,3363
24.0,14.68269353125,72.0,93.0,12.0,6.0,12.0,1112.938855600937,3.3553885422075336,2.3553885422075336,-16.0,12.0,0.7383769890765611,1.4482758620689655,2.0,1.6345774669286297,3364
128.0,22.544106375,57.0,68.0,8.0,8.0,6.968503937007874,309.75574986801047,3.0,3.0,-11.0,7.0,0.1936041768015651,1.8222222222222224,2.0,5.677758872799855,3365
22.0,16.0,44.0,64.0,11.0,7.0,6.047619047619048,198.35698774130805,3.299896391167892,2.6858157091530304,-16.0,7.0,1.284832148879242,2.75,4.0,1.375,3366
16.0,14.0,40.0,69.0,12.0,6.0,11.533333333333331,235.29246076032177,3.5,2.23345859334435,-27.0,12.0,1.6000000000000003,2.2857142857142856,4.0,1.1428571428571428,3367
23.0,42.70832265625,57.0,72.0,10.0,7.0,3.272727272727273,368.88276780576126,3.1535717384775808,2.6372976958285714,-5.0,7.0,0.7832027122792783,1.0470588235294118,2.0,0.5385367200000337,3368
104.0,32.0,76.0,100.0,15.0,7.0,11.96116504854369,1417.54823431832,3.784614546164522,2.691253912082342,-17.0,12.0,0.3849364582834759,2.5,4.0,3.25,3369
73.0,32.0,31.0,69.0,26.0,10.0,10.430555555555555,207.433578193452,4.245805339726114,2.9653754715789087,-31.0,15.0,0.4093763252735122,3.796875,6.0,2.28125,3370
46.0,21.333344,64.0,88.0,13.0,6.0,11.4,718.7708275203731,3.603914944670096,2.533369020804085,-17.0,12.0,0.5067448867497114,2.0,2.0,2.156248921875539,3371
114.0,17.55242959375,43.0,69.0,19.0,10.0,7.274336283185841,263.45731757911284,3.84516190120943,3.0793559534520045,-22.0,19.0,0.1985161606060199,1.1714285714285717,4.0,6.494827362281098,3372
48.0,32.307695,65.0,88.0,14.0,7.0,11.425531914893616,734.7113469122651,3.5750112108241767,2.575011210824177,-21.0,12.0,0.8227996497920995,1.8125,4.0,1.485714161904772,3373
